src_ip,Label,distinct_sources,days_seen,total_incidents,unique_dst_ip,src_port_zero_count,src_port_nonzero_count,src_port_zero_avg_inter_arrival_time,src_port_zero_min_inter_arrival_time,src_port_zero_max_inter_arrival_time,src_port_zero_stddev_inter_arrival_time,src_port_nonzero_avg_inter_arrival_time,src_port_nonzero_min_inter_arrival_time,src_port_nonzero_max_inter_arrival_time,src_port_nonzero_stddev_inter_arrival_time
199.85.209.103,Spoofed,2,5,1057,6,1051,6,306.0142857,0.0,48491.0,1914.852731,67446.0,751.0,182093.0,66216.93305
185.220.101.59,Spoofed,2,5,2443,5,2439,4,131.7797375,0.0,48411.0,1261.873362,71918.66667,561.0,180670.0,78138.88362
159.223.138.107,Spoofed,2,4,837,6,834,3,384.9651861,0.0,48737.0,2160.783985,65630.0,35837.0,95423.0,29793.0
157.245.104.57,Real,1,1,1,1,0,1,,,,,,,,
85.215.65.232,Spoofed,2,4,28,4,25,3,12314.5,264.0,116934.0,23638.05317,125194.5,7218.0,243171.0,117976.5
95.217.39.117,Spoofed,2,5,827,7,781,46,411.9717949,0.0,48333.0,2225.630718,11567.13333,0.0,400815.0,59947.30346
82.165.230.191,Spoofed,2,5,859,6,855,4,375.1779859,0.0,48758.0,2144.498759,85746.66667,583.0,254394.0,119253.6453
178.17.174.14,Spoofed,2,4,2396,5,2394,2,134.3806937,0.0,48046.0,1270.77831,5145.0,5145.0,5145.0,0.0
185.220.101.79,Spoofed,2,5,2289,6,2286,3,140.5242888,0.0,49547.0,1333.06672,167254.5,95531.0,238978.0,71723.5
154.12.162.252,Spoofed,2,4,1583,6,1575,8,204.1035578,0.0,48045.0,1558.353289,23422.14286,2648.0,99759.0,32803.84858
54.162.72.148,Spoofed,2,4,31,7,27,4,11161.19231,0.0,58227.0,15853.80743,25128.66667,16502.0,30183.0,6129.905618
78.138.98.42,Spoofed,2,4,1077,5,1074,3,299.4370923,0.0,49841.0,1952.311753,77619.0,26685.0,128553.0,50934.0
95.153.32.22,Spoofed,2,5,1048,7,1042,6,308.6195965,0.0,48302.0,1917.754588,48994.4,9.0,226338.0,88780.98327
91.59.227.112,Spoofed,2,3,10,4,7,3,19024.33333,0.0,62866.0,20472.75763,2781.0,635.0,4927.0,2146.0
194.9.172.32,Spoofed,2,4,1060,6,1055,5,304.4165085,0.0,49309.0,1936.986401,17971.75,1371.0,40065.0,14099.56644
209.126.4.123,Spoofed,2,5,971,5,967,4,330.9275362,0.0,48308.0,1988.200573,73929.66667,912.0,211634.0,97431.04897
68.183.47.126,Spoofed,2,4,848,4,846,2,379.7692308,0.0,49627.0,2174.130917,101943.0,101943.0,101943.0,0.0
88.80.26.3,Spoofed,2,4,38,6,35,3,8508.411765,0.0,65248.0,15076.95376,44254.0,2941.0,85567.0,41313.0
67.159.26.2,Spoofed,2,4,1632,6,1628,4,197.5488629,0.0,48074.0,1533.892987,37221.0,3086.0,80863.0,32456.15215
154.213.184.7,Real,1,1,1,1,0,1,,,,,,,,
194.34.134.13,Spoofed,2,4,1211,5,1207,4,266.4013267,0.0,49626.0,1821.205567,40886.66667,15158.0,91151.0,35545.58778
189.164.120.214,Spoofed,2,4,35,6,31,4,9787.766667,0.0,57315.0,15684.33207,20394.33333,3485.0,29487.0,11968.04661
46.165.242.86,Spoofed,2,5,1035,5,1026,9,313.5912195,0.0,48606.0,1956.883052,43743.75,1304.0,181380.0,67955.16995
162.142.125.81,Real,1,1,1,1,0,1,,,,,,,,
20.160.225.224,Spoofed,2,5,1039,5,1035,4,310.0957447,0.0,49308.0,1959.555507,83837.33333,748.0,182601.0,75063.93695
80.94.92.106,Spoofed,2,5,2245,7,2239,6,143.4807864,0.0,48637.0,1319.061296,49619.4,47.0,175921.0,64182.33336
141.144.247.137,Spoofed,2,4,849,6,844,5,380.8362989,0.0,48324.0,2148.373764,11972.5,3145.0,25094.0,8456.188222
45.72.179.134,Spoofed,2,4,1065,6,1060,5,303.1180359,0.0,48633.0,1907.447825,38776.25,5328.0,80317.0,29003.26537
94.72.113.43,Spoofed,2,4,1035,4,1034,1,311.0435624,0.0,48006.0,1939.324623,,,,
83.97.20.77,Spoofed,2,4,2064,5,2061,3,155.8184466,0.0,48569.0,1374.013532,23952.5,951.0,46954.0,23001.5
59.44.208.250,Real,1,2,13,4,0,13,,,,,3849.083333,0.0,35656.0,9778.585825
152.70.89.255,Spoofed,2,3,22,5,20,2,15480.15789,301.0,156361.0,35727.97816,2902.0,2902.0,2902.0,0.0
152.89.92.206,Spoofed,2,5,1055,6,1051,4,305.1619048,0.0,49134.0,1944.048326,109821.0,11462.0,238176.0,94954.82948
95.179.170.174,Spoofed,2,4,988,6,985,3,325.273374,0.0,49356.0,2020.649819,76910.5,15808.0,138013.0,61102.5
204.8.96.105,Spoofed,2,5,2747,7,2737,10,117.5010965,0.0,48612.0,1192.727506,38515.22222,248.0,181102.0,56198.21306
188.245.194.221,Spoofed,2,3,33,5,31,2,5801.766667,0.0,56654.0,13600.30801,3155.0,3155.0,3155.0,0.0
161.35.232.216,Spoofed,2,4,818,7,814,4,395.2250923,0.0,48114.0,2199.41408,54107.0,437.0,94522.0,39537.05498
23.94.37.53,Spoofed,2,4,800,4,799,1,402.7092732,0.0,48002.0,2187.416578,,,,
192.42.115.103,Spoofed,2,4,937,7,930,7,346.1054898,0.0,48477.0,2034.197823,27127.5,2399.0,86348.0,28478.96378
45.66.35.11,Spoofed,2,5,1091,7,1038,53,309.9797493,0.0,48005.0,1915.459293,8448.115385,0.0,412807.0,56652.95522
212.73.134.201,Spoofed,2,4,1026,7,1014,12,317.3968411,0.0,48779.0,1968.999483,14354.18182,577.0,76270.0,21662.26698
8.209.208.53,Spoofed,2,4,1177,6,1170,7,275.0111206,0.0,49275.0,1829.232676,10626.5,2146.0,18471.0,5145.814699
172.234.37.146,Spoofed,2,4,902,7,896,6,359.1374302,0.0,48179.0,2090.175578,29230.6,240.0,84540.0,31276.36068
116.203.135.195,Spoofed,2,6,829,7,784,45,408.9118774,0.0,48169.0,2293.179606,11938.43182,0.0,220181.0,43890.24078
154.53.61.11,Spoofed,2,4,1585,6,1582,3,203.2498419,0.0,48000.0,1565.14586,66731.0,2558.0,130904.0,64173.0
178.57.217.39,Spoofed,2,5,1082,7,1076,6,298.947907,0.0,48070.0,1883.538235,49566.0,0.0,183319.0,69558.20983
217.199.199.250,Spoofed,2,5,1042,6,1034,8,311.0590513,0.0,48321.0,1927.706262,48099.0,145.0,173964.0,73282.2274
139.99.170.172,Spoofed,2,4,1611,4,1609,2,199.2966418,0.0,48076.0,1545.978138,36002.0,36002.0,36002.0,0.0
192.3.252.15,Spoofed,2,2,4,4,1,3,,,,,19140.0,8333.0,29947.0,10807.0
38.97.116.244,Spoofed,2,4,2060,5,2056,4,156.3805353,0.0,48497.0,1377.837744,25477.0,7288.0,48569.0,17205.80904
45.137.203.166,Spoofed,2,5,1162,4,1160,2,276.6919758,0.0,49377.0,1843.423053,255057.0,255057.0,255057.0,0.0
146.0.36.21,Spoofed,2,3,13,4,11,2,18592.2,0.0,54791.0,16336.70344,73866.0,73866.0,73866.0,0.0
71.174.243.95,Spoofed,2,4,1042,5,1037,5,310.0675676,0.0,48532.0,1942.684,36843.0,1177.0,78343.0,31497.81773
45.140.142.54,Spoofed,2,5,1061,5,1055,6,304.9563567,0.0,48427.0,1912.700179,66716.8,5604.0,175267.0,60589.23567
92.116.255.23,Spoofed,1,1,2,2,0,2,,,,,6077.0,6077.0,6077.0,0.0
154.12.162.248,Spoofed,2,5,1596,6,1590,6,202.2599119,0.0,48231.0,1555.8655,68039.6,17215.0,188404.0,65277.78261
90.181.120.106,Spoofed,2,4,1026,6,1019,7,315.7730845,0.0,48253.0,1939.313037,26029.66667,1517.0,80668.0,26763.57655
198.98.57.25,Spoofed,2,4,798,6,794,4,405.4401009,0.0,49350.0,2245.774249,24910.33333,143.0,49295.0,20068.04427
192.121.44.26,Spoofed,2,4,1078,6,1073,5,299.5027985,0.0,48766.0,1909.667255,47477.0,8379.0,117644.0,42913.64717
15.204.65.184,Spoofed,2,4,1918,7,1911,7,168.2685864,0.0,48122.0,1416.785579,26929.83333,376.0,85956.0,34539.85825
57.128.195.50,Spoofed,2,5,1988,7,1981,7,162.2207071,0.0,48531.0,1411.631001,56445.5,35.0,185490.0,63888.98193
204.8.96.67,Spoofed,2,4,2751,6,2745,6,117.0655977,0.0,48323.0,1190.973518,25872.6,2158.0,97455.0,36124.79337
159.89.143.47,Spoofed,2,5,803,6,799,4,402.754386,0.0,48326.0,2230.633241,82604.66667,37776.0,172083.0,63270.77847
74.96.149.59,Spoofed,2,4,1027,6,1023,4,314.1193738,0.0,48002.0,1937.20077,52962.33333,2561.0,117298.0,47866.26527
193.105.134.18,Spoofed,2,5,1050,4,1048,2,306.7153773,0.0,48105.0,1911.094002,10085.0,10085.0,10085.0,0.0
185.146.232.197,Spoofed,2,5,761,6,755,6,424.3819629,0.0,48045.0,2259.398748,65777.2,17114.0,183140.0,62225.88442
176.9.52.214,Spoofed,2,6,817,7,774,43,415.9340233,0.0,48532.0,2239.676523,9694.690476,0.0,203385.0,39943.49213
144.21.35.217,Spoofed,2,4,819,5,817,2,392.3651961,0.0,49128.0,2191.613481,20927.0,20927.0,20927.0,0.0
96.241.12.32,Spoofed,2,4,1045,6,1041,4,309.0326923,0.0,47962.0,1924.687252,49785.33333,20251.0,76591.0,23081.49499
185.155.223.15,Spoofed,2,5,1192,7,1181,11,271.8457627,0.0,48043.0,1797.215379,25582.3,2.0,169149.0,48474.90705
54.38.72.170,Spoofed,2,5,1873,6,1867,6,171.9973205,0.0,47962.0,1437.526423,51332.8,786.0,183904.0,68204.1147
208.87.135.131,Spoofed,2,5,1085,7,1077,8,298.3401487,0.0,48147.0,1879.252624,35649.14286,15.0,176921.0,59221.84014
51.81.222.62,Spoofed,2,4,3751,6,3745,6,85.86030983,0.0,48294.0,1018.525609,20508.0,1424.0,88155.0,33938.09634
95.217.156.221,Spoofed,2,5,791,7,760,31,423.3517787,0.0,49081.0,2271.531072,14295.96667,0.0,394607.0,70792.11514
163.172.123.176,Spoofed,2,4,850,5,848,2,379.5690673,0.0,49326.0,2155.566296,72658.0,72658.0,72658.0,0.0
104.171.212.18,Spoofed,2,5,1611,7,1603,8,200.5137328,0.0,48317.0,1557.225337,36389.57143,309.0,179849.0,59402.07905
46.29.166.59,Spoofed,2,4,1226,4,1225,1,262.3954248,0.0,47890.0,1784.990398,,,,
37.252.191.41,Spoofed,2,5,1161,5,1158,3,277.4079516,0.0,48040.0,1836.027348,130086.5,4000.0,256173.0,126086.5
57.128.180.75,Spoofed,2,5,2033,6,2028,5,158.6413419,0.0,48041.0,1376.148274,83237.75,15300.0,177960.0,59538.13509
92.200.177.217,Spoofed,2,2,6,5,4,2,25884.33333,2076.0,41930.0,17171.28561,2712.0,2712.0,2712.0,0.0
61.228.218.99,Spoofed,2,4,30,6,27,3,9784.307692,198.0,65965.0,17196.35092,38400.0,1260.0,75540.0,37140.0
49.12.57.136,Spoofed,2,5,20,6,15,5,16502.0,525.0,82354.0,27533.06657,86510.0,5494.0,194205.0,80065.48905
81.217.82.246,Spoofed,2,4,1089,7,1083,6,297.202403,0.0,48295.0,1894.536796,11653.6,342.0,29344.0,10827.17176
134.101.164.113,Spoofed,2,5,40,7,34,6,7590.909091,0.0,71756.0,15913.4663,52011.2,1298.0,179339.0,69413.86145
23.19.65.84,Spoofed,2,4,1048,6,1044,4,308.2579099,0.0,49198.0,1939.366065,5900.0,4080.0,8280.0,1759.772713
81.201.202.101,Spoofed,2,5,991,5,987,4,326.0172414,0.0,48008.0,2007.287446,84403.33333,1727.0,181394.0,74043.82858
94.16.31.131,Spoofed,2,5,1017,7,1009,8,318.4394841,0.0,49042.0,1987.335228,37455.28571,1002.0,182458.0,61863.21192
154.213.184.17,Spoofed,2,4,130,4,129,1,2489.648438,0.0,48679.0,6147.48843,,,,
47.236.51.1,Real,1,1,1,1,0,1,,,,,,,,
193.218.118.155,Spoofed,2,5,2072,6,2067,5,155.6321394,0.0,48678.0,1374.321156,85914.5,663.0,256744.0,104040.3173
47.239.25.92,Real,1,1,1,1,0,1,,,,,,,,
35.175.149.255,Spoofed,2,4,26,6,20,6,11879.21053,0.0,89779.0,22495.73931,26466.6,6846.0,76899.0,25689.39056
37.230.128.47,Spoofed,2,5,1096,7,1090,6,294.7125803,0.0,48777.0,1890.172133,52164.8,531.0,174831.0,66782.4295
207.90.244.4,Real,1,1,1,1,0,1,,,,,,,,
45.92.11.136,Spoofed,2,5,1028,5,1024,4,314.230694,0.0,48223.0,1939.823929,73771.0,44.0,215211.0,100043.3148
192.111.150.126,Spoofed,2,4,1069,7,1065,4,301.981203,0.0,48506.0,1904.20807,11707.33333,567.0,18737.0,7967.032502
199.85.209.106,Spoofed,2,4,1079,6,1076,3,298.9088372,0.0,48295.0,1897.404334,3081.5,773.0,5390.0,2308.5
54.36.101.21,Spoofed,2,4,3939,6,3935,4,81.66471784,0.0,48922.0,1005.71411,7191.333333,152.0,21265.0,9951.585346
46.231.240.77,Spoofed,2,5,1095,6,1090,5,295.1129477,0.0,49717.0,1914.871316,85161.25,2761.0,246757.0,99305.23643
45.94.31.160,Spoofed,1,1,7,4,0,7,,,,,1966.333333,39.0,4333.0,1464.788343
193.1.12.167,Spoofed,2,4,1012,7,1001,11,321.119,0.0,48002.0,1951.678731,15685.4,341.0,80253.0,22552.90679
185.189.149.188,Spoofed,2,4,1197,7,1189,8,270.3518519,0.0,48001.0,1808.255373,10806.85714,424.0,30949.0,10081.13275
8.147.128.163,Real,1,1,1,1,0,1,,,,,,,,
123.255.62.137,Spoofed,2,5,1094,6,1089,5,295.4485294,0.0,48565.0,1902.859872,61864.0,2359.0,203394.0,82105.55544
138.59.18.110,Spoofed,2,4,2294,6,2289,5,140.333042,0.0,48078.0,1296.050096,32853.0,10576.0,85298.0,30771.64144
162.247.74.27,Spoofed,2,5,2084,5,2082,2,154.4243152,0.0,48406.0,1363.358674,340051.0,340051.0,340051.0,0.0
147.135.65.87,Spoofed,2,5,1997,7,1991,6,161.2522613,0.0,48313.0,1396.287286,49512.8,176.0,175319.0,65232.56992
107.189.8.226,Spoofed,2,5,1579,6,1571,8,204.3242038,0.0,48741.0,1577.824162,48031.85714,710.0,186389.0,61036.33813
185.40.4.95,Spoofed,2,5,2143,6,2139,4,150.3451824,0.0,48470.0,1346.189763,86301.66667,4076.0,223312.0,97526.49452
174.164.98.144,Spoofed,2,4,31,5,28,3,10615.77778,0.0,73568.0,19364.83052,26682.5,1179.0,52186.0,25503.5
82.118.21.80,Spoofed,2,4,1096,6,1091,5,294.533945,0.0,47964.0,1875.969461,18486.25,736.0,42325.0,18135.03939
140.78.100.42,Spoofed,2,5,1071,7,1067,4,301.3555347,0.0,48575.0,1900.600429,113947.0,58744.0,194766.0,58410.22007
104.254.130.186,Spoofed,2,5,1062,5,1058,4,304.0860927,0.0,48411.0,1917.564461,111581.6667,1920.0,246425.0,101394.4805
77.68.100.112,Spoofed,2,5,865,5,863,2,372.8213457,0.0,49242.0,2136.993237,336636.0,336636.0,336636.0,0.0
139.0.195.119,Spoofed,2,3,8,4,6,2,22041.2,0.0,86731.0,32822.75744,39640.0,39640.0,39640.0,0.0
37.228.129.29,Spoofed,2,4,814,5,811,3,396.4740741,0.0,48864.0,2203.68523,35409.0,6067.0,64751.0,29342.0
193.42.36.82,Spoofed,2,4,1119,6,1113,6,289.0881295,0.0,48949.0,1880.708908,30277.6,737.0,80700.0,27566.72901
192.234.196.169,Spoofed,2,4,1073,5,1069,4,300.7977528,0.0,48496.0,1914.901326,23714.33333,2528.0,55377.0,22811.82983
109.205.195.227,Spoofed,2,5,1070,6,1065,5,301.9896617,0.0,48036.0,1895.58809,58043.5,3718.0,180590.0,72318.11252
190.211.254.210,Spoofed,2,4,937,6,934,3,344.624866,0.0,47931.0,2023.708213,59027.0,42176.0,75878.0,16851.0
218.92.0.200,Real,1,2,3,3,0,3,,,,,92412.0,73.0,184751.0,92339.0
167.71.217.5,Spoofed,2,5,804,6,797,7,403.008794,0.0,49415.0,2239.805801,62311.16667,848.0,182852.0,67066.76329
65.109.163.77,Spoofed,2,5,808,7,770,38,417.6684005,0.0,48434.0,2274.83251,14077.83784,0.0,360526.0,60263.01139
91.219.245.62,Spoofed,2,5,1152,6,1148,4,280.1743679,0.0,47844.0,1824.224821,76564.0,5589.0,188822.0,80298.59957
202.55.71.41,Spoofed,2,4,1970,6,1965,5,163.6237271,0.0,48818.0,1423.554603,41986.25,14021.0,88844.0,28155.85007
81.173.138.76,Spoofed,2,5,34,6,28,6,10872.77778,0.0,86633.0,22646.36107,47846.8,10.0,199175.0,76481.4461
179.43.147.20,Spoofed,2,4,882,6,879,3,365.8712984,0.0,49181.0,2110.344734,31636.5,23220.0,40053.0,8416.5
85.30.131.60,Spoofed,2,4,1081,6,1077,4,298.366171,0.0,48245.0,1891.735402,9529.0,7249.0,12806.0,2375.649946
23.186.168.1,Spoofed,2,4,875,4,873,2,368.0137615,0.0,48431.0,2767.005194,480.0,480.0,480.0,0.0
216.180.180.252,Spoofed,2,4,32,6,28,4,10297.18519,0.0,63446.0,16591.56195,13280.33333,4031.0,19498.0,6668.346838
199.195.251.119,Spoofed,2,4,1584,6,1581,3,203.521519,0.0,48754.0,1575.212595,19498.5,15555.0,23442.0,3943.5
37.46.208.187,Spoofed,2,5,1084,6,1078,6,298.4475395,0.0,47888.0,1888.13002,49908.2,569.0,196082.0,73587.06975
51.77.210.24,Spoofed,2,5,1986,6,1981,5,162.3838384,0.0,49424.0,1419.194792,84490.0,777.0,252820.0,101699.292
88.195.223.91,Spoofed,2,4,1983,7,1976,7,162.6977215,0.0,48401.0,1402.744982,11850.5,199.0,27130.0,9184.325211
195.20.236.110,Spoofed,2,4,877,4,875,2,367.5114416,0.0,48729.0,2110.608523,144564.0,144564.0,144564.0,0.0
164.132.226.30,Spoofed,2,4,2004,7,1996,8,160.7182957,0.0,47922.0,1389.21102,10371.0,1.0,54390.0,18172.95823
85.215.50.145,Spoofed,2,5,1077,6,1071,6,300.3785047,0.0,48075.0,1892.488589,68938.4,978.0,219814.0,81532.36973
87.178.88.140,Spoofed,2,5,22,5,17,5,15850.8125,0.0,126554.0,35285.31868,64806.75,1206.0,239053.0,100792.7541
185.40.4.38,Spoofed,2,4,2088,7,2079,9,154.7521655,0.0,48359.0,1372.040083,24327.375,0.0,117707.0,37803.01032
198.98.49.150,Spoofed,2,4,15,4,14,1,22518.38462,654.0,89087.0,31879.6387,,,,
95.141.32.124,Spoofed,2,5,1156,4,1155,1,277.5571924,0.0,47975.0,1824.9634,,,,
181.214.147.110,Spoofed,2,4,40,6,34,6,7636.424242,0.0,71558.0,13498.74427,31470.2,2158.0,84114.0,30348.66321
194.147.140.110,Spoofed,2,4,1049,5,1047,2,306.7007648,0.0,49254.0,1934.806275,28829.0,28829.0,28829.0,0.0
206.217.136.47,Spoofed,2,5,850,5,845,5,380.4324645,0.0,47926.0,2144.62921,62938.25,5.0,199733.0,80388.448
49.12.57.147,Spoofed,2,4,27,7,20,7,15224.84211,85.0,145232.0,34486.37139,33329.33333,191.0,176197.0,64083.55012
109.250.171.7,Spoofed,2,3,29,6,24,5,9067.043478,0.0,77902.0,17876.67876,18919.0,722.0,29566.0,11381.28585
81.17.28.95,Spoofed,2,5,1791,7,1784,7,180.2899607,0.0,50017.0,1503.946046,56850.5,5369.0,176225.0,63737.05497
185.220.101.204,Spoofed,2,5,1201,7,1190,11,270.3793103,0.0,48754.0,1822.371738,26201.8,60.0,192791.0,57551.60819
137.220.37.214,Spoofed,2,5,1041,7,1037,4,310.3281853,0.0,47923.0,1921.846161,85864.0,8525.0,233476.0,104417.3006
185.195.71.4,Spoofed,2,5,1222,5,1217,5,264.4021382,0.0,48655.0,1786.91794,85286.25,7925.0,189616.0,65980.31853
154.213.184.13,Spoofed,2,5,137,7,130,7,2475.635659,0.0,48681.0,5719.461722,42711.5,2113.0,176897.0,61364.95525
130.193.10.21,Spoofed,2,4,2084,5,2081,3,154.4485577,0.0,48001.0,1360.261706,22263.5,5712.0,38815.0,16551.5
31.220.74.117,Spoofed,2,5,872,6,867,5,371.1593533,0.0,48618.0,2144.571601,65287.25,409.0,181127.0,73476.83476
31.190.124.0,Spoofed,2,4,37,6,32,5,9406.193548,0.0,84377.0,17918.33137,16849.5,2167.0,43506.0,16702.12577
93.95.228.51,Spoofed,2,5,1121,5,1119,2,287.1717352,0.0,48484.0,1858.672739,236661.0,236661.0,236661.0,0.0
173.208.152.140,Spoofed,2,4,1073,5,1070,3,300.1571562,0.0,48714.0,1900.861844,19516.0,973.0,38059.0,18543.0
5.181.51.51,Spoofed,2,5,1089,6,1083,6,296.8049908,0.0,49679.0,1918.049424,49732.2,41.0,176600.0,65379.30168
121.122.88.223,Spoofed,2,3,11,6,7,4,32039.33333,6527.0,69829.0,22468.51662,55875.33333,29498.0,89141.0,24831.54867
163.172.76.56,Spoofed,2,4,834,5,831,3,387.0662651,0.0,48212.0,2160.307198,24115.5,7989.0,40242.0,16126.5
172.233.187.241,Spoofed,2,4,991,5,987,4,325.9675456,0.0,47962.0,1982.678309,44000.0,24.0,131700.0,62013.35005
128.127.105.184,Spoofed,2,5,1186,7,1180,6,272.2391858,0.0,48046.0,1798.175499,65861.8,1088.0,173828.0,63554.22002
195.201.95.26,Spoofed,2,5,823,7,781,42,411.8833333,0.0,49199.0,2265.050674,10137.5122,0.0,409646.0,63168.6046
87.15.207.120,Spoofed,2,4,33,4,27,6,11137.96154,0.0,66986.0,20243.09086,30697.4,279.0,75493.0,35876.33119
38.152.53.242,Spoofed,2,5,46,7,41,5,7345.725,0.0,85690.0,18760.33657,63737.5,10991.0,187564.0,72010.48956
23.157.136.253,Spoofed,2,4,1630,4,1629,1,196.7616708,0.0,48003.0,1530.297682,,,,
185.220.101.133,Spoofed,2,5,825,6,822,3,390.8306943,0.0,48703.0,2185.441872,117214.0,7995.0,226433.0,109219.0
144.202.98.106,Spoofed,2,5,1008,5,1006,2,319.5900498,0.0,49298.0,1994.23347,213818.0,213818.0,213818.0,0.0
95.237.209.148,Spoofed,2,3,31,6,27,4,8703.230769,110.0,95712.0,19469.19913,21143.33333,10541.0,39211.0,12839.79819
204.8.96.181,Spoofed,2,4,2666,6,2659,7,120.9345372,0.0,48598.0,1211.158749,32437.66667,2953.0,118219.0,39324.04598
23.188.56.140,Spoofed,2,4,1042,6,1039,3,309.7263969,0.0,48084.0,1915.950023,63540.5,43081.0,84000.0,20459.5
65.21.0.217,Spoofed,2,5,878,7,827,51,389.1150121,0.0,48084.0,2181.192643,8783.72,0.0,358575.0,50392.02121
78.58.57.29,Spoofed,2,4,1099,5,1094,5,294.0914913,0.0,48119.0,1870.749,18087.0,236.0,35649.0,15904.35781
188.63.152.147,Spoofed,2,5,1091,5,1087,4,295.6104972,0.0,48364.0,1883.932746,113415.6667,13187.0,227703.0,88138.19885
188.24.52.65,Spoofed,2,5,29,4,27,2,10816.0,0.0,67230.0,18381.28504,336868.0,336868.0,336868.0,0.0
203.177.104.90,Spoofed,1,1,4,4,0,4,,,,,21.33333333,0.0,60.0,27.39018478
3.34.163.164,Spoofed,2,4,1494,6,1489,5,215.9677419,0.0,47964.0,1612.879538,27182.25,675.0,90438.0,36935.08176
168.119.62.31,Spoofed,2,6,830,7,780,50,411.7535302,0.0,48239.0,2231.015722,10696.5102,0.0,176260.0,38170.48745
188.127.230.211,Spoofed,2,4,1069,4,1068,1,301.1068416,0.0,48536.0,1929.236138,,,,
85.215.41.116,Spoofed,2,5,1060,7,1055,5,304.813093,0.0,48074.0,1903.444057,86033.75,4026.0,238417.0,95853.31592
176.9.39.196,Spoofed,2,6,853,7,800,53,401.2991239,0.0,47966.0,2209.488809,10115.76923,0.0,190972.0,37029.13441
31.42.185.135,Spoofed,2,4,25,6,22,3,9795.47619,0.0,91104.0,22225.54215,79605.0,63007.0,96203.0,16598.0
51.81.56.91,Spoofed,2,4,1940,6,1934,6,166.2436627,0.0,48079.0,1410.820658,32579.0,195.0,86089.0,38881.5275
107.189.31.33,Spoofed,2,4,1962,5,1958,4,164.2800204,0.0,48042.0,1401.123447,33540.0,1680.0,80280.0,33769.32336
185.228.27.46,Spoofed,2,4,1036,6,1029,7,312.2636187,0.0,48334.0,1936.994494,6402.333333,387.0,19738.0,6737.217246
150.136.142.129,Spoofed,2,4,720,6,713,7,451.1587079,0.0,49585.0,2367.694022,25267.33333,1905.0,86086.0,28298.32026
38.154.28.30,Spoofed,2,4,52,4,51,1,5007.9,0.0,77535.0,13027.86317,,,,
185.148.1.239,Spoofed,2,4,37,7,31,6,9513.833333,0.0,72918.0,18911.61419,14156.4,245.0,44089.0,17811.90784
88.198.77.51,Spoofed,2,6,827,7,779,48,412.9318766,0.0,48208.0,2242.386047,9360.042553,0.0,186770.0,36629.67182
121.189.220.172,Real,1,1,1,1,0,1,,,,,,,,
23.153.248.34,Spoofed,2,4,2061,7,2055,6,156.4917235,0.0,48652.0,1383.213852,8900.0,55.0,20767.0,7780.613318
94.134.163.54,Spoofed,2,5,25,5,23,2,14304.77273,194.0,94381.0,25484.89889,13021.0,13021.0,13021.0,0.0
104.143.65.187,Spoofed,2,5,1022,6,1015,7,316.9319527,0.0,49078.0,1971.282621,58296.33333,1.0,211062.0,72954.33981
194.164.60.113,Spoofed,2,5,1019,6,1014,5,316.5952616,0.0,47924.0,1946.049442,63091.0,306.0,217805.0,89694.88746
141.145.210.16,Spoofed,2,4,822,4,821,1,392.0243902,0.0,48687.0,2177.727281,,,,
5.79.105.104,Spoofed,2,4,1222,4,1221,1,263.5459016,0.0,50049.0,1815.422152,,,,
46.148.21.35,Spoofed,2,4,1174,6,1170,4,274.9084688,0.0,47962.0,1810.851623,51494.0,10869.0,88773.0,31892.05848
57.128.169.164,Spoofed,2,4,1995,7,1989,6,161.4421529,0.0,48218.0,1419.33579,32329.6,1139.0,78196.0,27712.29069
23.88.64.119,Spoofed,2,6,901,7,846,55,380.0923077,0.0,48006.0,2137.66902,9649.518519,0.0,204133.0,37173.01328
89.147.110.154,Spoofed,2,5,2140,5,2136,4,150.224356,0.0,48147.0,1338.507044,109756.0,57681.0,190996.0,58201.77675
85.215.236.166,Spoofed,2,5,38,5,30,8,8750.413793,0.0,70925.0,16285.26097,36475.42857,226.0,223972.0,76893.52868
144.76.3.174,Spoofed,2,6,801,7,749,52,429.394385,0.0,48597.0,2273.728731,7849.666667,0.0,179966.0,34068.47977
51.158.201.235,Spoofed,2,5,1083,7,1076,7,298.8539535,0.0,48739.0,1899.539537,41661.0,3441.0,179202.0,62122.94342
85.195.244.251,Spoofed,2,5,1037,7,1031,6,311.6019417,0.0,49746.0,1959.474736,49915.2,2948.0,176813.0,63955.51639
37.205.8.220,Spoofed,2,5,1079,7,1075,4,298.9990689,0.0,48703.0,1905.603853,83404.0,8208.0,172293.0,67683.55533
68.235.149.180,Spoofed,2,5,32,7,24,8,9310.565217,0.0,59999.0,14549.98456,47926.71429,2.0,208100.0,70312.08461
158.101.150.205,Spoofed,2,5,841,5,839,2,383.650358,0.0,47930.0,2147.714342,223954.0,223954.0,223954.0,0.0
195.201.103.59,Spoofed,2,6,835,7,797,38,402.9886935,0.0,49577.0,2229.25336,10734.7027,0.0,175433.0,38750.5924
185.154.110.17,Spoofed,2,5,2433,5,2426,7,132.3509278,0.0,49184.0,1276.465616,41335.0,6155.0,181661.0,62925.66937
70.34.222.94,Spoofed,2,5,1024,7,1017,7,316.382874,0.0,50759.0,2003.518078,42083.83333,9004.0,176213.0,60136.74988
